#
# Temperature T in K, 
# Chemical potential in Ry
# Energy and free energy in Ry/cell,
# Entropy in Ry/cell/K,
# Heat capacity Cv in Ry/cell/K.
# Multiply by 13.6058 to have energies in eV/cell etc..
# Multiply by 13.6058 x 23060.35 = 313 754.5 to have energies in cal/(N mol).
# Multiply by 13.6058 x 96526.0 = 1 313 313 to have energies in J/(N mol).
# N is the number of formula units per cell.
# For instance in silicon N=2. Divide by N to have energies in cal/mol etc. 
#        T             energy            free energy           entropy              Cv            chemical pot
  0.12400000E+03  0.567528427697E-05 -0.567192909018E-05  0.915097852187E-07  0.913873151382E-07  0.579654506721E+00
  0.12700000E+03  0.594784023966E-05 -0.595468181397E-05  0.937206460919E-07  0.935898260845E-07  0.579654395550E+00
  0.13000000E+03  0.623590821180E-05 -0.623516141840E-05  0.959313048474E-07  0.957918152206E-07  0.579654284380E+00
  0.13300000E+03  0.652663648915E-05 -0.652621730779E-05  0.981417578720E-07  0.979932781350E-07  0.579654169239E+00
  0.13600000E+03  0.682004532970E-05 -0.682782700545E-05  0.100352002464E-06  0.100194211686E-06  0.579654050128E+00
  0.13900000E+03  0.712902525080E-05 -0.712709788331E-05  0.102562036936E-06  0.102394614109E-06  0.579653931017E+00
  0.14200000E+03  0.744072481174E-05 -0.743687901639E-05  0.104771857944E-06  0.104594482207E-06  0.579653807935E+00
  0.14500000E+03  0.775516347662E-05 -0.775714867518E-05  0.106981463116E-06  0.106793814099E-06  0.579653680883E+00
  0.14800000E+03  0.807236040012E-05 -0.808788542772E-05  0.109190850188E-06  0.108992608313E-06  0.579653549861E+00
  0.15100000E+03  0.840520350143E-05 -0.841619921510E-05  0.111400017991E-06  0.111190864811E-06  0.579653418839E+00
  0.15400000E+03  0.874084138991E-05 -0.875493899388E-05  0.113608963531E-06  0.113388581914E-06  0.579653283846E+00
  0.15700000E+03  0.909216050426E-05 -0.909121618120E-05  0.115817685895E-06  0.115585760400E-06  0.579653148853E+00
  0.16000000E+03  0.943344133819E-05 -0.945074765579E-05  0.118026181212E-06  0.117782398190E-06  0.579653005920E+00
  0.16300000E+03  0.979043747906E-05 -0.980777784276E-05  0.120234449827E-06  0.119978497905E-06  0.579652862987E+00
  0.16600000E+03  0.101567309195E-04 -0.101687223587E-04  0.122442489628E-06  0.122174059818E-06  0.579652718068E+00
  0.16900000E+03  0.105259039024E-04 -0.105399965552E-04  0.124650298566E-06  0.124369084501E-06  0.579652569179E+00
  0.17200000E+03  0.109044054252E-04 -0.109151492091E-04  0.126857875781E-06  0.126563574012E-06  0.579652418305E+00
  0.17500000E+03  0.112858171238E-04 -0.113005962716E-04  0.129065219403E-06  0.128757529555E-06  0.579652263460E+00
  0.17800000E+03  0.116701537074E-04 -0.116963207131E-04  0.131272328205E-06  0.130950953224E-06  0.579652104646E+00
