       10.0000000000      -15.8411344403
       10.0500000000      -15.8426877873
       10.1000000000      -15.8436299602
       10.1500000000      -15.8442502589
       10.2000000000      -15.8445272617
       10.2500000000      -15.8444537283
       10.3000000000      -15.8439063059
       10.3500000000      -15.8431331739
       10.4000000000      -15.8420816596
