         0.250000000000000E+03        -0.158411344389430E+02
         0.253768781250000E+03        -0.158426877862366E+02
         0.257575250000000E+03        -0.158436299593944E+02
         0.261419593750000E+03        -0.158442502575300E+02
         0.265302000000000E+03        -0.158445272605303E+02
         0.269222656250000E+03        -0.158444537271972E+02
         0.273181750000000E+03        -0.158439063043824E+02
         0.277179468750000E+03        -0.158431331724170E+02
         0.281216000000000E+03        -0.158420816587017E+02
