         0.250000000000000E+03        -0.158472600047581E+02
         0.253768781250000E+03        -0.158487887009051E+02
         0.257575250000000E+03        -0.158498450698059E+02
         0.261419593750000E+03        -0.158505486685820E+02
         0.265302000000000E+03        -0.158508179284397E+02
         0.269222656250000E+03        -0.158507274182297E+02
         0.273181750000000E+03        -0.158502874091534E+02
         0.277179468750000E+03        -0.158495053119269E+02
         0.281216000000000E+03        -0.158483845777224E+02
