         0.972542500000000E+02        -0.418666386050006E+01
         0.992663437500000E+02        -0.418743571595911E+01
         0.101306000000000E+03        -0.418794029054772E+01
         0.103373406250000E+03        -0.418818395700531E+01
         0.105468750000000E+03        -0.418817609789511E+01
         0.107592218750000E+03        -0.418793708951966E+01
         0.109744000000000E+03        -0.418750141648896E+01
         0.111924281250000E+03        -0.418686757516712E+01
         0.114133250000000E+03        -0.418606025837366E+01
