 &plot nbnd=  16, nks=  1820 /
     0.0399040     0.3434516     5.6064722     6.4893146    10.1011357    10.1710645    10.3763257    11.0240772
    15.4615258    15.6097117    15.8770062    16.4735568    17.6057425    18.4852470    22.7454891    23.1666750
            0.400000  0.000000 -0.183712
     0.3548602     0.6575045     5.8899937     6.7505166     9.6471681     9.7222023     9.9206768    10.6099006
    15.0632682    15.1562492    15.6801499    16.0494862    17.6706395    18.7209431    23.0007210    23.4182524
            0.422222  0.000000 -0.183712
     0.6867837     0.9883788     6.1828875     7.0057606     9.2073757     9.2991367     9.4799204    10.2300439
    14.6619839    14.7173747    15.4050095    15.6387104    17.8424777    18.9893863    23.2655968    23.6820405
            0.444444  0.000000 -0.183712
     1.0354556     1.3358365     6.4791821     7.2364151     8.7823979     8.9112710     9.0544178     9.8997500
    14.2648900    14.2940570    15.0903291    15.2416416    18.0822259    19.2838016    23.5308044    23.9541989
            0.466667  0.000000 -0.183712
     1.4004197     1.6995502     6.7660982     7.4032987     8.3724487     8.5827369     8.6444148     9.6470021
    13.8755551    13.8864789    14.7595979    14.8585836    18.3663345    19.6001663    23.7548725    24.1354572
            0.488889  0.000000 -0.183712
     1.7816552     2.0794720     7.0130563     7.4349999     7.9781877     8.2500552     8.3714447     9.5157920
    13.4951733    13.4968121    14.4255476    14.4894512    18.6828282    19.9359701    23.8053231    24.0916747
            0.511111  0.000000 -0.183712
     2.1790281     2.4751793     7.1564586     7.2872467     7.5995488     7.8718112     8.3469443     9.5446751
    13.1201513    13.1304570    14.0946089    14.1349120    19.0250268    20.2896225    23.6573031    23.8768204
            0.533333  0.000000 -0.183712
     2.5919732     2.8865884     7.0253093     7.1397049     7.2371355     7.5095607     8.5104621     9.7237526
    12.7619618    12.7776198    13.7712915    13.7946846    19.3892269    20.6591318    23.4221393    23.6161586
            0.555556  0.000000 -0.183712
     3.0203523     3.3129123     6.7295412     6.8909110     6.9850830     7.1636757     8.8051454    10.0071858
    12.4204439    12.4389348    13.4571849    13.4692622    19.7726155    21.0419401    23.1591783    23.3457265
            0.577778  0.000000 -0.183712
     3.4634595     3.7534506     6.4279540     6.5614600     6.7613112     6.8344592     9.1732152    10.3555384
    12.0959219    12.1151164    13.1545806    13.1591544    20.1732919    21.4328796    22.8913887    23.0826611
            0.600000  0.000000 -0.183712
     3.9207242     4.2072077     6.1327217     6.2497274     6.5092090     6.5223586     9.5845230    10.7466975
    11.7889515    11.8066148    12.8644560    12.8645072    20.5898226    21.8151292    22.6284244    22.8483075
            0.622222  0.000000 -0.183712
     4.3903951     4.6707656     5.8485533     5.9581961     6.2284192     6.2487005    10.0256894    11.1681989
    11.4996027    11.5137589    12.5857587    12.5878950    21.0197505    22.1043672    22.3742724    22.7284756
            0.644444  0.000000 -0.183712
     4.8685131     5.1280278     5.5780144     5.7027606     5.9566679     5.9901808    10.4906736    11.2284646
    11.2369524    11.6137834    12.3239367    12.3259809    21.4597331    22.0895088    22.1314728    22.9341179
            0.666667  0.000000 -0.183712
     5.3220783     5.3221385     5.3221385     5.7390378     5.7390378     5.7390807    10.9762379    10.9762379
    10.9762386    12.0792602    12.0792602    12.0792736    21.9011469    21.9011469    21.9011576    23.3317382
            0.661111  0.009623 -0.183712
     5.1997742     5.2301521     5.4308370     5.6173391     5.7590252     5.9562943    10.8519085    10.8574242
    11.2260211    11.9618986    11.9636833    12.3185582    21.7908125    21.7927897    22.1151541    23.2208650
            0.655556  0.019245 -0.183712
     5.0814582     5.1199267     5.3754727     5.4986323     5.9502904     6.1983141    10.7317134    10.7438536
    11.4804196    11.8488712    11.8529722    12.5619947    21.6819854    21.6839756    22.3136894    23.1116781
            0.650000  0.028868 -0.183712
     4.9670489     5.0076971     5.2762377     5.3831294     6.1919379     6.4483161    10.6156008    10.6356993
    11.7391625    11.7401171    11.7470497    12.8089299    21.5703553    21.5805237    22.4723867    23.0043475
            0.644444  0.038490 -0.183712
     4.8566628     4.8972369     5.1706851     5.2710296     6.4466532     6.7020739    10.5036419    10.5332946
    11.6359356    11.6463987    12.0021501    13.0598788    21.4587067    21.4806154    22.5486186    22.8990729
            0.638889  0.048113 -0.183712
     4.7503120     4.7897630     5.0657304     5.1626557     6.7070088     6.9575168    10.3958227    10.4369951
    11.5365394    11.5512547    12.2690899    13.3141707    21.3471563    21.3842036    22.5312321    22.7959438
            0.633333  0.057735 -0.183712
     4.6480219     4.6858653     4.9633613     5.0579720     6.9706060     7.2134512    10.2921557    10.3476124
    11.4423294    11.4620170    12.5401956    13.5719605    21.2355244    21.2913775    22.4595200    22.6950622
            0.627778  0.067358 -0.183712
     4.5497427     4.5857821     4.8643466     4.9568820     7.2361380     7.4681391    10.1926523    10.2659439
    11.3537177    11.3792082    12.8151563    13.8328661    21.1233265    21.2021130    22.3616787    22.5963231
            0.622222  0.076980 -0.183712
     4.4555399     4.4896638     4.7690460     4.8596759     7.5025272     7.7195185    10.0973233    10.1932673
    11.2713372    11.3035256    13.0938737    14.0967558    21.0097575    21.1164486    22.2476917    22.4997612
            0.616667  0.086603 -0.183712
     4.3654291     4.3977027     4.6776367     4.7664176     7.7685790     7.9647819    10.0061488    10.1314480
    11.1962415    11.2358241    13.3762196    14.3633014    20.8936014    21.0343492    22.1192192    22.4052139
            0.611111  0.096225 -0.183712
     4.2793918     4.3097570     4.5903545     4.6771641     8.0329778     8.1995725     9.9192343    10.0831677
    11.1296017    11.1776839    13.6620604    14.6323232    20.7732410    20.9558702    21.9739613    22.3125604
            0.605556  0.105848 -0.183712
     4.1975366     4.2259728     4.5070681     4.5920909     8.2935860     8.4179133     9.8364867    10.0521595
    11.0738113    11.1306656    13.9512649    14.9041139    20.6463154    20.8812108    21.8073587    22.2218398
            0.600000  0.115470 -0.183712
     4.1197775     4.1463819     4.4279064     4.5111164     8.5477234     8.6115743     9.7579335    10.0428844
    11.0325738    11.0973862    14.2436247    15.1780753    20.5097421    20.8100896    21.6138914    22.1326202
            0.594444  0.125093 -0.183712
     4.0461578     4.0710087     4.3529369     4.4343327     8.7710693     8.7917261     9.6836324    10.0586506
    11.0119967    11.0816735    14.5389713    15.4539861    20.3595967    20.7426226    21.3890634    22.0445742
            0.588889  0.134715 -0.183712
     3.9766873     3.9998726     4.2821700     4.3617799     8.8890391     9.0203900     9.6135921    10.0971401
    11.0216779    11.0884759    14.8370890    15.7315477    20.1912515    20.6788085    21.1315776    21.9572613
            0.583333  0.144338 -0.183712
     3.9113159     3.9329540     4.2156380     4.2935748     8.9647545     9.2271229     9.5480149    10.1461145
    11.0741847    11.1241919    15.1374971    16.0103786    20.0000726    20.6184486    20.8441423    21.8701768
            0.577778  0.153960 -0.183712
     3.8501693     3.8703361     4.1533338     4.2295807     9.0049500     9.4037593     9.4877357    10.1883526
    11.1804925    11.1957977    15.4403612    16.2901114    19.7823930    20.5322447    20.5618939    21.7318100
            0.572222  0.163583 -0.183712
     3.7932138     3.8119894     4.0952942     4.1699142     9.0196271     9.4272272     9.5504062    10.2123288
    11.3087889    11.3414698    15.7450981    16.5701067    19.5370815    20.2020734    20.5089460    21.5275606
            0.566667  0.173205 -0.183712
     3.7404286     3.7579510     4.0415068     4.1146636     9.0178765     9.3747359     9.6569567    10.2179069
    11.4646124    11.5485076    16.0514060    16.8498783    19.2657734    19.8593449    20.4595712    21.3558746
            0.561111  0.182828 -0.183712
     3.6917688     3.7081948     3.9919854     4.0636970     9.0062959     9.3259041     9.7311347    10.2101944
    11.6595586    11.7892278    16.3586265    17.1283496    18.9723892    19.5083395    20.4136728    21.2135736
            0.555556  0.192450 -0.183712
     3.6473691     3.6627427     3.9467539     4.0171140     8.9893335     9.2812603     9.7790066    10.1947166
    11.8871348    12.0534488    16.6664107    17.4046356    18.6619530    19.1525839    20.3712365    21.0962413
            0.550000  0.202073 -0.183712
     3.6071634     3.6215988     3.9058094     3.9749004     8.9698730     9.2408253     9.8076426    10.1753913
    12.1394235    12.3337395    16.9738216    17.6769559    18.3393483    18.7947603    20.3320431    20.9995461
            0.544444  0.211695 -0.183712
     3.5711811     3.5848712     3.8692166     3.9371255     8.9498206     9.2046670     9.8231260    10.1547819
    12.4100868    12.6254110    17.2803923    17.9439821    18.0090894    18.4372492    20.2960858    20.9199867
            0.538889  0.221318 -0.183712
     3.5394170     3.5523656     3.8368686     3.9037725     8.9303790     9.1727216     9.8300624    10.1345244
    12.6933912    12.9244099    17.5849361    17.6749839    18.0820123    18.2029421    20.2630838    20.8543167
            0.533333  0.230940 -0.183712
     3.5118768     3.5242281     3.8089002     3.8748507     8.9124284     9.1450339     9.8317531    10.1156901
    12.9845556    13.2272594    17.3407282    17.7314511    17.8861527    18.4505078    20.2327594    20.8005710
            0.527778  0.240563 -0.183712
     3.4886752     3.5004620     3.7851472     3.8503696     8.8965407     9.1215861     9.8304574    10.0989519
    13.2791377    13.5304057    17.0101255    17.3885626    18.1823014    18.6822949    20.2047780    20.7541747
            0.522222  0.250185 -0.183712
     3.4695950     3.4809406     3.7657215     3.8303311     8.8831015     9.1024068     9.8277684    10.0847804
    13.5718118    13.8289344    16.6884411    17.0580137    18.4708612    18.8923265    20.1788041    20.5836296
            0.516667  0.259808 -0.183712
     3.4547582     3.4657550     3.7506297     3.8147800     8.8724055     9.0875472     9.8247646    10.0734953
    13.8538427    14.1141097    16.3840820    16.7481385    18.7476611    19.0731722    20.1545734    20.4011012
            0.511111  0.269430 -0.183712
     3.4441608     3.4549238     3.7398352     3.8036817     8.8646753     9.0768889     9.8221690    10.0653293
    14.1088103    14.3694136    16.1131677    16.4754715    19.0042045    19.2150522    20.1300848    20.2164926
            0.505556  0.279053 -0.183712
     3.4378342     3.4484145     3.7334849     3.7971187     8.8599703     9.0705112     9.8204939    10.0603663
    14.3033672    14.5613703    15.9093119    16.2730214    19.2170109    19.3069560    20.0323603    20.1279824
            0.500000  0.288675 -0.183712
     3.4357192     3.4462511     3.7313251     3.7948840     8.8583643     9.0683793     9.8198895    10.0586896
    14.3804585    14.6365550    15.8290423    16.1944245    19.3137653    19.3388464    19.9518801    20.1200542
            0.483333  0.279053 -0.183712
     3.0707033     3.3532682     3.8376134     4.1705881     8.4927149     9.4486824     9.6983353    10.1822659
    14.3856480    14.6425739    15.8026148    16.2188244    19.3195079    19.5960851    19.7876540    20.1252663
            0.466667  0.269430 -0.183712
     2.6990159     2.9846455     4.2373708     4.5765300     8.1384790     9.3527195     9.8433286    10.5543349
    14.4021619    14.6601490    15.7829516    16.2540613    19.3365902    19.5581091    19.9092634    20.0754291
            0.450000  0.259808 -0.183712
     2.3369519     2.6263254     4.6433293     4.9965048     7.7957626     9.0236815    10.2517050    10.9353231
    14.4300019    14.6889610    15.7683446    16.3004956    19.3648979    19.3689976    19.8113143    20.1715148
            0.433333  0.250185 -0.183712
     1.9862371     2.2791200     5.0525409     5.4286741     7.4648198     8.7145816    10.6734068    11.3245631
    14.4691721    14.7292458    15.7566947    16.3584509    19.1693631    19.4043809    19.5706636    20.2125526
            0.416667  0.240563 -0.183712
     1.6474018     1.9430317     5.4582432     5.8724943     7.1458367     8.4317183    11.1081153    11.7215951
    14.5196790    14.7806830    15.7456817    16.4280933    18.9649313    19.3561525    19.4549723    20.2655838
            0.400000  0.230940 -0.183712
     1.3210295     1.6185663     5.8468206     6.3277325     6.8393887     8.1885024    11.5554759    12.1256242
    14.5812015    14.8436941    15.7323358    16.5095892    18.7580107    19.1710008    19.5166163    20.3306727
            0.383333  0.221318 -0.183712
     1.0067421     1.3060796     6.1853757     6.5486266     6.7940493     8.0145649    12.0153013    12.5360026
    14.6543851    14.9178967    15.7136604    16.6030395    18.5504727    19.0188944    19.5889935    20.4077346
            0.366667  0.211695 -0.183712
     0.7047417     1.0057513     6.2431444     6.4442289     7.2712036     7.9704490    12.4875488    12.9519126
    14.7389628    15.0037448    15.6866263    16.7084926    18.3437219    18.9037387    19.6723344    20.4969905
            0.350000  0.202073 -0.183712
     0.4155459     0.7177656     5.9810089     6.5016683     7.7593185     8.1196854    12.9719762    13.3724031
    14.8349268    15.1010328    15.6487147    16.8258974    18.1398063    18.8288730    19.7666480    20.5985134
            0.333333  0.192450 -0.183712
     0.1388911     0.4422813     5.7231119     6.4195964     8.2580097     8.4397653    13.4682566    13.7961487
    14.9422947    15.2100098    15.5983249    16.9552046    17.9399111    18.7967927    19.8713019    20.7120436
            0.316667  0.182828 -0.183712
    -0.1248639     0.1794063     5.4764271     6.2629630     8.7670539     8.8584067    13.9760766    14.2213317
    15.0610860    15.3302403    15.5354062    17.0962343    17.7453811    18.8090051    19.9861210    20.8375159
            0.300000  0.173205 -0.183712
    -0.3758227    -0.0707170     5.2416839     6.0772589     9.2862205     9.3296416    14.4950137    14.6447629
    15.1912944    15.4619863    15.4625807    17.2488368    17.5571869    18.8658735    20.1115757    20.9750223
            0.283333  0.163583 -0.183712
    -0.6137873    -0.3078942     5.0192734     5.8832548     9.8151733     9.8325673    15.0240418    15.0524642
    15.3329962    15.3952279    15.6053844    17.3764475    17.4127756    18.9669677    20.2472467    21.1241785
            0.266667  0.153960 -0.183712
    -0.8386083    -0.5320704     4.8089780     5.6904973    10.3535054    10.3576058    15.2289220    15.4861883
    15.5332362    15.5785390    15.7603569    17.2043768    17.5877489    19.1113706    20.3930952    21.2845779
            0.250000  0.144338 -0.183712
    -1.0503181    -0.7430463     4.6110302     5.5033032    10.8998813    10.9006854    15.1510160    15.6509216
    15.9268260    15.9393810    16.1193569    17.0414444    17.7733520    19.2981727    20.5487791    21.4553913
            0.233333  0.134715 -0.183712
    -1.2488405    -0.9409293     4.4256559     5.3245636    11.4558689    11.4567246    15.0525395    15.8271663
    16.1049684    16.3468425    16.6781504    16.8888159    17.9691064    19.5265579    20.7141765    21.6354039
            0.216667  0.125093 -0.183712
    -1.4339293    -1.1253701     4.2525051     5.1556010    12.0181580    12.0261087    14.9511527    16.0150041
    16.2947643    16.7469230    16.7481030    17.2457393    18.1742493    19.7961104    20.8890520    21.8225114
            0.200000  0.115470 -0.183712
    -1.6056545    -1.2963901     4.0919785     4.9974997    12.5857150    12.6070481    14.8509698    16.2147355
    16.4962810    16.6206812    17.1359514    17.8205072    18.3881528    20.1061485    21.0729031    22.0128062
            0.183333  0.105848 -0.183712
    -1.7639057    -1.4541286     3.9441755     4.8509393    13.1556778    13.1985814    14.7542212    16.4260113
    16.5094018    16.7097466    17.5118405    18.4006716    18.6097757    20.4558029    21.2648029    22.1987176
            0.166667  0.096225 -0.183712
    -1.9085310    -1.5984501     3.8089009     4.7161435    13.7227452    13.7993565    14.6625891    16.4193277
    16.6486271    16.9347319    17.8734053    18.8374357    18.9843579    20.8437975    21.4628664    22.3646858
            0.150000  0.086603 -0.183712
    -2.0396476    -1.7292093     3.6863486     4.5936692    14.2756514    14.4085376    14.5773227    16.3609428
    16.8828837    17.1716387    18.2199609    19.0695249    19.5690778    21.2682190    21.6611542    22.4783602
            0.133333  0.076980 -0.183712
    -2.1572052    -1.8464416     3.5765492     4.4836611    14.4992821    14.7881142    15.0245694    16.3593119
    17.1286884    17.4204241    18.5507911    19.3030633    20.1513542    21.7258336    21.8405498    22.4978621
            0.116667  0.067358 -0.183712
    -2.2609710    -1.9498349     3.4795753     4.3864302    14.4295375    15.2019134    15.6456764    16.4720494
    17.3862611    17.6811543    18.8645090    19.5339708    20.7282703    21.9220199    22.2149102    22.3525320
            0.100000  0.057735 -0.183712
    -2.3509902    -2.0395389     3.3954752     4.3017795    14.3684570    15.4442862    16.2682914    16.7693952
    17.6555339    17.9537197    19.1577859    19.7552348    21.2948151    21.7764780    21.9198604    22.5769752
            0.083333  0.048113 -0.183712
    -2.4271557    -2.1155621     3.3241869     4.2300433    14.3163584    15.5371064    16.8900013    17.2263413
    17.9363056    18.2383042    19.4237182    19.9582718    21.4853953    21.4998474    21.8452810    22.7887732
            0.066667  0.038490 -0.183712
    -2.4895736    -2.1777327     3.2658145     4.1712564    14.2736787    15.5590164    17.5040298    17.7586559
    18.2287492    18.5348196    19.6489734    20.1266252    21.0925011    21.1469571    22.3720284    23.0406144
            0.050000  0.028868 -0.183712
    -2.5379832    -2.2261609     3.2204163     4.1255367    14.2406851    15.5557790    18.1006325    18.3122084
    18.5324940    18.8434224    19.8093590    20.2352834    20.6982617    20.7949307    22.8547930    23.3142610
            0.033333  0.019245 -0.183712
    -2.5726262    -2.2608182     3.1879545     4.0928068    14.2172176    15.5460852    18.6637858    18.8475371
    18.8532502    19.1629637    19.8659092    20.2485077    20.3171524    20.4413612    23.1117492    23.1744008
            0.016667  0.009623 -0.183712
    -2.5935515    -2.2816601     3.1685504     4.0732634    14.2033597    15.5377174    19.1676374    19.1735785
    19.3477046    19.4896477    19.7729082    19.9539041    20.0920379    20.1286523    22.9461422    23.0228093
            0.000000  0.000000 -0.183712
    -2.6005178    -2.2885171     3.1620631     4.0668118    14.1988477    15.5346497    19.5104139    19.5104139
    19.5656613    19.5656613    19.7500491    19.7500491    19.8656287    19.8656288    22.8713897    22.9612823
            0.000000  0.000000 -0.163299
    -2.7331808    -2.1095632     2.7446588     4.5230935    13.5431657    16.2125398    19.4081046    19.4081046
    19.4616360    19.4616360    19.8867360    19.8867360    20.0083196    20.0083196    22.8277725    23.0013713
            0.022222  0.000000 -0.163299
    -2.7240027    -2.1003787     2.7533556     4.5316986    13.5494836    16.2161483    18.9706385    19.0235919
    19.4571157    19.5391853    19.7581671    19.8480220    20.2217970    20.3656157    22.9186684    23.0862769
            0.044444  0.000000 -0.163299
    -2.6961426    -2.0727319     2.7795304     4.5576900    13.5681870    16.2259087    18.4681389    18.5153838
    18.9627067    19.0457188    20.0159420    20.1087392    20.4503269    20.6510880    23.0059121    23.1349624
            0.066667  0.000000 -0.163299
    -2.6498364    -2.0265610     2.8232029     4.6008947    13.5984476    16.2368103    17.9257957    17.9599769
    18.4352469    18.5031189    20.1974755    20.3080424    20.5800800    20.8801708    22.5763076    22.7910997
            0.088889  0.000000 -0.163299
    -2.5851487    -1.9622329     2.8842547     4.6612794    13.6383229    16.2362093    17.3639336    17.3746183
    17.9073184    17.9395314    20.3252070    20.4622865    20.6199194    21.0712247    22.0650919    22.4282917
            0.111111  0.000000 -0.163299
    -2.5018557    -1.8794752     2.9628103     4.7388921    13.6843649    16.1896496    16.7732731    16.7994916
    17.3682428    17.4263752    20.4159402    20.5613812    20.5940417    21.2397311    21.5312627    22.1184313
            0.133333  0.000000 -0.163299
    -2.4001332    -1.7784233     3.0584713     4.8335529    13.7292302    16.0149428    16.1652281    16.2478352
    16.7954413    17.0813888    20.3859584    20.4735639    20.7179329    20.9860622    21.3969231    21.8866121
            0.155556  0.000000 -0.163299
    -2.2800507    -1.6590677     3.1715303     4.9451065    13.7575278    15.5578120    15.6493260    15.7301279
    16.2258015    16.9383527    20.1005295    20.4152148    20.5096640    20.8429050    21.5513949    21.6810655
            0.177778  0.000000 -0.163299
    -2.1416777    -1.5215558     3.3016282     5.0735427    13.7333213    14.9558048    15.1635268    15.2853336
    15.6621522    16.9257923    19.7445103    19.8759016    20.4460866    20.9740337    21.3405749    21.7086723
            0.200000  0.000000 -0.163299
    -1.9852041    -1.3659312     3.4488344     5.2184864    13.5904719    14.3627423    14.6340141    14.9817938
    15.1063848    16.9615333    19.3261954    19.3613686    20.2952605    20.8600098    21.1144208    21.8724055
            0.222222  0.000000 -0.163299
    -1.8104893    -1.1924189     3.6128736     5.3798167    13.2850394    13.7810265    14.0929600    14.5599241
    14.8645031    16.9995363    18.7812863    18.9895037    20.0345877    20.3400771    21.2657301    22.0101506
            0.244444  0.000000 -0.163299
    -1.6177034    -1.0008628     3.7938150     5.5571235    12.8637384    13.2123758    13.5528787    14.0239331
    14.8872191    16.9969796    18.2441540    18.6724605    19.6920944    19.8181922    21.4288589    22.0268016
            0.266667  0.000000 -0.163299
    -1.4070689    -0.7916514     3.9911979     5.7497234    12.3908276    12.6581969    13.0195215    13.4997708
    14.9846324    16.9005425    17.7165765    18.4637877    19.3064148    19.3073894    21.6046405    22.1156995
            0.288889  0.000000 -0.163299
    -1.1786223    -0.5645738     4.2050404     5.9572844    11.9009829    12.1197382    12.4962514    12.9888188
    15.1204526    16.6782331    17.2006923    18.3856068    18.8242677    18.9058531    21.7934592    22.2526448
            0.311111  0.000000 -0.163299
    -0.9326375    -0.3199725     4.4346233     6.1785557    11.4092099    11.5979073    11.9845036    12.4916976
    15.2741052    16.3547932    16.6982326    18.2303592    18.5092655    18.5548917    21.9949733    22.4228890
            0.333333  0.000000 -0.163299
    -0.6689748    -0.0579369     4.6800609     6.4121678    10.9228263    11.0940070    11.4856030    12.0107351
    15.4265619    15.9752614    16.2142352    17.7956767    18.1332108    18.6593379    22.2093249    22.6189288
            0.355556  0.000000 -0.163299
    -0.3878926     0.2213637     4.9405877     6.6555938    10.4458048    10.6094418    11.0004427    11.5473294
    15.5159239    15.5703091    15.7914978    17.3412285    17.7987622    18.8487030    22.4355935    22.8364187
            0.377778  0.000000 -0.163299
    -0.0895153     0.5176941     5.2154162     6.9046525     9.9802062    10.1466066    10.5296321    11.1049705
    15.1565679    15.2173081    15.7218530    16.8964481    17.5397855    19.0786387    22.6721959    23.0723885
            0.400000  0.000000 -0.163299
     0.2260006     0.8311317     5.5033182     7.1516052     9.5274985     9.7097608    10.0736123    10.6887073
    14.7430312    14.7823477    15.7072943    16.4646353    17.4046688    19.3374924    22.9151610    23.3250301
            0.422222  0.000000 -0.163299
     0.5582736     1.1613427     5.8021489     7.3806963     9.0886352     9.3076144     9.6326467    10.3080704
    14.3342359    14.3513530    15.5781767    16.0467203    17.4235433    19.6198253    23.1535938    23.5922867
            0.444444  0.000000 -0.163299
     0.9073083     1.5080305     6.1083113     7.5578337     8.6642129     8.9594919     9.2070927     9.9817009
    13.9330370    13.9336538    15.3498615    15.6432878    17.5727045    19.9228297    23.3537527    23.8718696
            0.466667  0.000000 -0.163299
     1.2729442     1.8711274     6.4143155     7.6176215     8.2546647     8.7000087     8.7971747     9.7477498
    13.5294251    13.5433765    15.0658207    15.2544816    17.8074095    20.2444277    23.4265708    23.8582332
            0.488889  0.000000 -0.163299
     1.6547804     2.2501318     6.7041926     7.5042135     7.8605825     8.4031210     8.5417706     9.6660386
    13.1414332    13.1648474    14.7575257    14.8806163    18.0962185    20.5828206    23.3168088    23.6176794
            0.511111  0.000000 -0.163299
     2.0527155     2.6450101     6.9409521     7.2621496     7.4820095     8.0251706     8.4476610     9.7654381
    12.7694254    12.7992732    14.4413896    14.5217965    18.4221583    20.9357815    23.0994039    23.3380500
            0.533333  0.000000 -0.163299
     2.4664826     3.0552488     6.9621453     7.0626407     7.1194438     7.6632681     8.4520569    10.0031713
    12.4136842    12.4471078    14.1266244    14.1779113    18.7764106    21.2992272    22.8405795    23.0538140
            0.555556  0.000000 -0.163299
     2.8955546     3.4801895     6.6549729     6.7732292     7.0112319     7.3177343     8.6177858    10.3234201
    12.0746730    12.1091714    13.8181600    13.8493764    19.1539472    21.6611690    22.5693349    22.7878562
            0.577778  0.000000 -0.163299
     3.3396311     3.9192020     6.3477431     6.4440256     6.8398802     6.9887976     8.9171465    10.6936678
    11.7528058    11.7859797    13.5192538    13.5364617    19.5518198    21.9624071    22.2982942    22.6037263
            0.600000  0.000000 -0.163299
     3.7980695     4.3703699     6.0490914     6.1329428     6.6120847     6.6768341     9.2939808    11.0977529
    11.4485865    11.4779292    13.2313877    13.2394448    19.9677325    21.9847455    22.0337294    22.7213729
            0.622222  0.000000 -0.163299
     4.2697198     4.8286586     5.7625568     5.8446033     6.3640929     6.3827205     9.7164380    11.1624452
    11.1855529    11.5277139    12.9563511    12.9588181    20.3999283    21.7787472    21.7856780    23.0836114
            0.644444  0.000000 -0.163299
