 &plot nbnd=  80, nks=    91 /
            0.000000  0.000000  0.000000
    15.5821218    15.8101745    15.8271393    15.8595504    15.8894943    16.1893013    16.2098484    16.5098185
    16.5510200    16.8387773    16.8388987    17.1939137    17.2854904    17.3147631    17.3476830    17.3849114
    17.3909826    17.4782327    17.4828256    17.6354268    17.6497977    17.6808725    17.6933617    17.8292793
    17.8879015    17.9710245    18.0663685    18.1392101    18.1479588    18.2152672    18.2394294    18.5214260
    18.5452025    18.8916912    18.9195724    19.1995059    19.2373966    19.5279127    19.5558253    19.7055780
            0.088889  0.000000  0.000000
    -5.6338270    -5.5496358    -5.4113792    -5.1929539    -4.9247011    -4.5975737    -4.2262679    -3.7853410
    -3.2984688    -2.7492509    -2.1533396    -1.5262933    -0.8217848    -0.0686962     0.7572450     1.4505955
     2.3781448     3.2901977     4.2281075     5.1911057     6.1678774     7.1461179     8.0678005     8.9771030
     9.4645973    10.5262980    10.6435199    12.1947915    12.2374306    13.9739759    14.0291881    14.4008444
    14.4010546    14.4715338    14.4717504    14.5843862    14.5875654    14.7693599    14.7715133    14.9641419
    15.0382911    15.2832427    15.3205673    15.4612762    15.5102755    15.7530894    15.8076767    16.1401064
    16.2077452    16.2674371    16.2957590    16.6367212    16.8640558    17.2114585    17.2253024    17.4717540
    17.4744758    17.5232768    17.5268298    17.6234158    17.6337923    17.7185407    17.7680103    17.8066543
    17.8266629    17.9535465    17.9830847    18.0759912    18.1013124    18.1302977    18.1930095    18.4683560
    18.4931289    18.7688406    18.7967970    19.1259974    19.1509366    19.4140030    19.4555055    19.6163030
            0.111111  0.000000  0.000000
    -5.5501980    -5.4659825    -5.3278752    -5.1096324    -4.8415828    -4.5146943    -4.1436612    -3.7030401
    -3.2165353    -2.6677441    -2.0722340    -1.4455806    -0.7414794     0.0111854     0.8377702     1.5264739
     2.4551355     3.3664998     4.3034796     5.2653433     6.2408324     7.2176178     8.1385944     9.0464505
     9.5389709    10.5918669    10.7079162    12.2369222    12.2854605    13.8102506    13.8114760    13.8717673
    13.8800983    13.9258012    13.9679829    14.0104207    14.0107789    14.1910082    14.2002280    14.3817747
    14.4961138    14.7608152    14.7990739    14.9549854    15.0043225    15.2320152    15.2624975    15.6355840
    15.6806388    16.0385129    16.0656311    16.1566405    16.3816805    16.7157508    16.7313915    17.2755255
    17.3318105    17.5998645    17.6020428    17.6613884    17.6664087    17.7396523    17.7498227    17.8028910
    17.8152819    17.8973712    17.9027667    18.0287976    18.0553583    18.1318377    18.1890409    18.3153374
    18.4326350    18.6814214    18.7328962    19.0145771    19.0428707    19.3252245    19.3435998    19.5028364
            0.133333  0.000000  0.000000
    -5.4481926    -5.3640329    -5.2260001    -5.0079010    -4.7400827    -4.4134961    -4.0428015    -3.6025144
    -3.1164607    -2.5681545    -1.9731701    -1.3471242    -0.6435785     0.1085997     0.9359348     1.6191545
     2.5490432     3.4595072     4.3952776     5.3556800     6.3294161     7.3040643     8.2237471     9.1291631
     9.6282556    10.6675753    10.7815993    12.2661086    12.3237770    13.2196741    13.2207283    13.2914278
    13.2940851    13.4084382    13.4149145    13.5775271    13.5834360    13.7550329    13.7646015    13.8165154
    13.9754907    14.2677533    14.2775008    14.5906705    14.6318937    14.6691713    14.6889256    15.0424994
    15.0903667    15.4635958    15.7242292    16.0272731    16.0816263    16.2098516    16.2639613    16.8349319
    16.8917097    17.3984164    17.4300345    17.7162585    17.7175948    17.7724804    17.7766304    17.8000722
    17.8086139    17.8550581    17.8653283    17.9968139    18.0174897    18.1528691    18.2216446    18.2588347
    18.2942391    18.6175936    18.6778132    18.8851270    18.9514662    19.2273708    19.2413891    19.4961494
            0.155556  0.000000  0.000000
    -5.3277653    -5.2435367    -5.1056455    -4.8877302    -4.6202284    -4.2940100    -3.9237669    -3.4840047
    -2.9984515    -2.4507041    -1.8562822    -1.2308634    -0.5279795     0.2236044     1.0516369     1.7287192
     2.6598561     3.5691680     4.5033593     5.4617619     6.4330609     7.4046333     8.3218872     9.2229622
     9.7304980    10.7474080    10.8577711    12.2383513    12.3081831    12.6314806    12.6335125    12.7044694
    12.7126275    12.8266774    12.8426438    12.9971237    13.0284056    13.2674350    13.3632344    13.3731498
    13.4516197    13.7195238    13.7362453    14.0776859    14.0964322    14.3936854    14.4927752    14.5288937
    14.5840943    14.8919008    15.2016447    15.6093968    15.6723707    15.8496295    15.9341300    16.4740658
    16.4875330    17.0306850    17.1170806    17.4087693    17.4352440    17.8245767    17.8325662    17.8392273
    17.8489780    17.8868291    17.8886270    17.9617400    17.9869661    18.1686777    18.1716618    18.3289389
    18.3804160    18.4458121    18.5573181    18.9100573    18.9339513    19.1914127    19.2493701    19.5628961
            0.177778  0.000000  0.000000
    -5.1887798    -5.1046882    -4.9669843    -4.7493102    -4.4821271    -4.1563351    -3.7865972    -3.3473652
    -2.8623919    -2.3152935    -1.7215742    -1.0969507    -0.3949269     0.3558762     1.1848030     1.8549879
     2.7873927     3.6952578     4.6274303     5.5831876     6.5510493     7.5179831     8.4307798     9.3236554
     9.8415043    10.8160145    10.9192854    12.0323723    12.0454291    12.0710112    12.1077020    12.1301817
    12.1619786    12.2736817    12.2982803    12.4183405    12.4938571    12.7275704    12.9027479    13.0280972
    13.0666644    13.1872362    13.2380986    13.5022324    13.5184016    13.8245475    13.9206915    14.2815798
    14.5319115    14.5861495    14.6713975    15.1119673    15.1598480    15.4500082    15.5109009    16.0705772
    16.1193920    16.7637051    16.8888071    17.0559554    17.0937345    17.4978639    17.5245834    17.8844304
    17.8986353    17.9464215    17.9478187    18.0094545    18.0256010    18.1918196    18.1992018    18.3609976
    18.4516141    18.4529247    18.5278577    18.8623246    18.9600204    19.1837829    19.2721314    19.5452021
            0.200000  0.000000  0.000000
    -5.0315053    -4.9476167    -4.8100430    -4.5926460    -4.3258478    -4.0005202    -3.6313239    -3.1927317
    -2.7084498    -2.1620777    -1.5691428    -0.9454571    -0.2443320     0.5056264     1.3353236     1.9979764
     2.9315007     3.8374732     4.7670491     5.7192556     6.6822165     7.6418984     8.5460666     9.4221961
     9.9505827    10.8300062    10.9200808    11.4781779    11.4822337    11.5572165    11.5769340    11.6530629
    11.6596815    11.7897367    11.8337718    11.9179430    12.0311105    12.1927159    12.3609947    12.5627322
    12.5717492    12.9143986    12.9441592    13.0666708    13.0864534    13.2507269    13.3501421    13.7273648
    14.1030434    14.4182725    14.5938133    14.6559760    14.7639062    14.9787270    15.0256429    15.6131734
    15.6988488    16.3999237    16.4576509    17.0041296    17.0099972    17.0936618    17.1380261    17.6325847
    17.6634903    17.9887712    18.0035902    18.0791623    18.0947271    18.2097807    18.2431118    18.4138523
    18.4347741    18.5867965    18.6586482    18.7849530    18.8369042    19.2319695    19.2641574    19.4599419
            0.222222  0.000000  0.000000
    -4.8559762    -4.7722494    -4.6349332    -4.4178712    -4.1515401    -3.8266881    -3.4580770    -3.0202017
    -2.5366800    -1.9912344    -1.3992130    -0.7764746    -0.0764013     0.6724848     1.5027613     2.1577013
     3.0919819     3.9955310     4.9215978     5.8688216     6.8244666     7.7722806     8.6589042     9.4966571
    10.0237759    10.6906301    10.7737279    10.9233213    10.9282673    11.0166698    11.0394041    11.1470286
    11.1547978    11.2468166    11.3459227    11.5355833    11.7242769    11.7874144    11.8921904    12.0219701
    12.0234588    12.3654980    12.3859586    12.6567941    12.7843070    13.0909034    13.1437111    13.2010787
    13.5693763    13.9632859    14.1376093    14.4664585    14.5203313    14.6296841    14.6543014    15.1551298
    15.2906868    16.0024788    16.0195518    16.6382369    16.6562663    17.0739726    17.1573930    17.2265370
    17.2735952    17.8026155    17.8468650    18.1377458    18.1455631    18.2736043    18.2964508    18.4784866
    18.4839034    18.6866352    18.7350975    18.7398570    18.8421875    19.1549097    19.3008095    19.4646570
            0.244444  0.000000  0.000000
    -4.6623314    -4.5787806    -4.4417517    -4.2250578    -3.9592217    -3.6349814    -3.2670684    -2.8299653
    -2.3472577    -1.8027032    -1.2117042    -0.5901208     0.1087074     0.8563067     1.6870505     2.3339113
     3.2684231     4.1687847     5.0901793     6.0303590     6.9744972     7.9010494     8.7487420     9.4925880
     9.9569633    10.3478088    10.3803026    10.3923755    10.4677071    10.5025737    10.5100139    10.6481119
    10.7408577    10.7949360    10.9039187    11.0333936    11.2466898    11.4785172    11.4804555    11.7326373
    11.7387681    11.8450344    11.9050787    12.0980203    12.2361635    12.6194333    13.0126758    13.1819818
    13.2771992    13.4941002    13.6403018    13.9756139    14.0198451    14.4080407    14.4544721    14.7910029
    14.9515013    15.6360284    15.6945340    16.2396422    16.2771558    16.7313039    16.7562228    17.2623762
    17.2879284    17.4598620    17.4785644    18.0185006    18.0701061    18.3312368    18.3476763    18.5019283
    18.5513506    18.7105314    18.7603019    18.8947969    19.0121100    19.1133678    19.1147466    19.4605402
            0.266667  0.000000  0.000000
    -4.4506638    -4.3673095    -4.2306226    -4.0143208    -3.7489677    -3.4254445    -3.0583015    -2.6219569
    -2.1401576    -1.5966518    -1.0068259    -0.3865794     0.3108631     1.0569718     1.8878094     2.5265102
     3.4603633     4.3565675     5.2715493     6.2010327     7.1255810     8.0104089     8.7672789     9.3239234
     9.6587056     9.8579843     9.8636978     9.9307128     9.9740371     9.9944242    10.1145223    10.1338974
    10.2574389    10.5067962    10.5926612    10.7059240    10.8630909    10.9565363    10.9577519    11.2539115
    11.2970810    11.5503475    11.6995069    11.8449993    11.9440665    12.0895489    12.5076682    12.8907460
    13.1246576    13.3690796    13.3800069    13.5240983    13.5312881    14.0178771    14.0473536    14.5145847
    14.5929134    15.3140118    15.4641825    15.9799101    16.0261959    16.2466336    16.2733196    17.0118986
    17.0215890    17.4268449    17.4716979    17.7314948    17.7509442    18.2538077    18.3267978    18.5683087
    18.5851863    18.7883396    18.8226419    19.0176200    19.0278300    19.0639510    19.2193520    19.4625894
            0.288889  0.000000  0.000000
    -4.2210941    -4.1379278    -4.0015223    -3.7856718    -3.5209735    -3.1981382    -2.8317564    -2.3963458
    -1.9155895    -1.3733173    -0.7847500    -0.1658991     0.5299078     1.2742303     2.1045752     2.7353985
     3.6673053     4.5577929     5.4632833     6.3753801     7.2634905     8.0596343     8.6352848     8.9889188
     9.2358577     9.3542620     9.3751113     9.4613793     9.4770512     9.5394205     9.6046014     9.7397230
     9.9384287     9.9899970    10.2189274    10.4012500    10.4317278    10.6460514    10.7359378    10.7760755
    10.9918475    11.0211701    11.1783906    11.5714217    11.9375626    12.0042522    12.1423856    12.4086396
    12.6494924    12.9720983    13.0314064    13.3865757    13.5050692    13.6347003    13.6547381    14.1730525
    14.1763672    14.9787495    15.1511943    15.7657622    15.7936755    15.9762538    15.9811712    16.5536908
    16.5772147    17.2860730    17.3299268    17.6493978    17.6705432    18.0396706    18.0435208    18.5209723
    18.6019517    18.7695369    18.8739462    18.9920311    19.1358838    19.2422468    19.4338262    19.5394041
            0.311111  0.000000  0.000000
    -3.9738031    -3.8908434    -3.7548034    -3.5395718    -3.2754893    -2.9532841    -2.5877090    -2.1533427
    -1.6737920    -1.1327134    -0.5455741     0.0715533     0.7655340     1.5075983     2.3368228     2.9602135
     3.8882679     4.7705157     5.6611710     6.5425675     7.3562370     7.9764418     8.3369940     8.5724532
     8.7762185     8.8784536     8.9136181     8.9763664     9.0060512     9.0581616     9.2369092     9.3188210
     9.5017192     9.6683639     9.9230427     9.9274454     9.9779221    10.2483725    10.2670199    10.4906581
    10.6688410    10.7660020    11.0699650    11.1866782    11.4789843    11.9268815    12.1219315    12.1922607
    12.2828772    12.5413037    12.5534269    13.0414804    13.0967020    13.5629780    13.5780696    13.7550125
    13.8741361    14.6352900    14.8061676    15.3321364    15.3442315    16.0517389    16.0979809    16.1286943
    16.1431896    16.8499405    16.9085516    17.6051050    17.6645123    17.8862698    17.9069520    18.2789214
    18.3752507    18.7476751    18.9784760    19.1380211    19.2929867    19.4299113    19.6577057    19.6714582
            0.333333  0.000000  0.000000
    -3.7088563    -3.6261740    -3.4904976    -3.2757325    -3.0123110    -2.6908959    -2.3262769    -1.8930361
    -1.4146980    -0.8750115    -0.2894588     0.3257234     1.0174360     1.7569725     2.5840726     3.2005454
     4.1217149     4.9914868     5.8570296     6.6781491     7.3389059     7.7254069     7.9481819     8.1298639
     8.3113507     8.4442384     8.4465299     8.4944763     8.5597266     8.6842213     8.7720439     8.9639841
     9.2063981     9.2627647     9.4436388     9.5053445     9.7039907     9.7751254     9.9988604    10.1284753
    10.1796344    10.5759821    10.9271828    11.0046455    11.4082565    11.4657081    11.6887248    11.9874816
    12.0857778    12.3892151    12.4828962    12.6106531    12.6599650    13.2599610    13.2689906    13.5540672
    13.7269468    14.3713682    14.4703221    14.9646829    15.0160607    15.6680043    15.7023577    16.2590724
    16.2893026    16.4248045    16.4762229    17.1837247    17.2864652    17.8539435    18.0197599    18.1153894
    18.2087235    18.6492324    19.0346773    19.2769055    19.4575957    19.6209822    19.7950683    19.8076895
            0.355556  0.000000  0.000000
    -3.4264974    -3.3439816    -3.2087174    -2.9945182    -2.7317991    -2.4112830    -2.0476879    -1.6155739
    -1.1385506    -0.6004641    -0.0167238     0.5964041     1.2855259     2.0217740     2.8451682     3.4555718
     4.3650705     5.2144611     6.0327282     6.7279656     7.1522289     7.3684063     7.5287905     7.6849203
     7.8564613     7.9985326     8.0068532     8.0684845     8.1414787     8.2522811     8.5043318     8.5647149
     8.8130652     8.9117343     8.9751183     9.2479270     9.2980343     9.4207748     9.5732936     9.7043174
    10.1097803    10.2652985    10.5553554    10.9614086    11.1432314    11.2437617    11.5557205    11.6438162
    11.6569723    12.1780990    12.1861159    12.5497132    12.5519956    12.8942514    12.9830500    13.3367010
    13.4530649    14.0975719    14.1507902    14.7530414    14.8832335    15.3146681    15.3397664    15.9586818
    16.0459115    16.4660701    16.5532822    16.7650915    16.8760027    17.4361377    17.7133697    18.3405774
    18.4145765    18.4284218    18.9590855    19.3546004    19.5774234    19.7851228    19.8568645    19.9530702
            0.377778  0.000000  0.000000
    -3.1267537    -3.0444954    -2.9097068    -2.6960101    -2.4340244    -2.1144981    -1.7520027    -1.3211418
    -0.8455541    -0.3092524     0.2723710     0.8831113     1.5692057     2.3012992     3.1184892     3.7240024
     4.6137034     5.4261791     6.1456330     6.6159672     6.8338147     6.9719339     7.1064598     7.2492150
     7.4148697     7.5651817     7.6012583     7.6161781     7.8020724     7.9052956     8.1203295     8.2199437
     8.4887262     8.5268236     8.6647572     8.8431145     8.9002659     9.0301159     9.2538580     9.6106875
     9.6691263    10.1111659    10.3801933    10.6125243    10.8373130    11.0387620    11.2046289    11.3803407
    11.6328777    11.8680616    11.9891854    12.2983470    12.3112330    12.8561872    12.9367028    13.0623706
    13.1145766    13.7021794    13.8745580    14.5899864    14.7023717    15.1927622    15.2328387    15.5408616
    15.6302305    16.3058335    16.4623856    16.7504379    16.8133579    17.0161920    17.3369135    18.0741984
    18.6336547    18.6422651    18.7566877    19.2708784    19.4823963    19.8527640    19.8656312    20.1303455
            0.400000  0.000000  0.000000
    -2.8098389    -2.7278419    -2.5934490    -2.3803863    -2.1191657    -1.8006284    -1.4393523    -1.0099081
    -0.5360895    -0.0017504     0.5777394     1.1856296     1.8678794     2.5945275     3.4017947     4.0035092
     4.8581165     5.5949956     6.1153094     6.3425154     6.4583287     6.5683427     6.6949615     6.8325930
     6.9875823     7.1497750     7.1656546     7.2845111     7.4472275     7.5403973     7.8203246     7.9111177
     8.1038106     8.2065362     8.3000932     8.4108506     8.5985507     8.8172087     8.9249755     9.2687940
     9.6239195     9.7757152    10.1984375    10.3897203    10.4855025    10.6680938    11.0947630    11.1180994
    11.2530989    11.8387519    11.8629940    11.9106016    12.2909303    12.6396893    12.6630052    12.9428333
    12.9976631    13.3971819    13.6733466    14.3469719    14.3956233    15.1480942    15.2283296    15.3419033
    15.3905596    15.9055237    16.0567397    16.6031393    16.9252243    17.0418311    17.0974362    17.7111200
    18.3710404    18.8964281    18.9632846    19.0275766    19.1931518    19.7762350    19.7801767    20.2172742
            0.422222  0.000000  0.000000
    -2.4758458    -2.3941627    -2.2603139    -2.0479167    -1.7874972    -1.4700037    -1.1100692    -0.6821724
    -0.2101010     0.3220684     0.8988838     1.5033069     2.1806178     2.8996968     3.6907346     4.2882462
     5.0757328     5.6478643     5.8975014     5.9864749     6.0678759     6.1707626     6.2998575     6.4441494
     6.5858166     6.7189883     6.8456710     6.8868447     7.1447190     7.2226522     7.5360503     7.5564431
     7.7179544     7.9104840     8.0090052     8.0808431     8.2836697     8.4621743     8.8413711     8.9856114
     9.3951016     9.6574632     9.8296387    10.1081753    10.2388025    10.4606403    10.7534294    10.8200593
    11.2252369    11.4868472    11.5040222    11.9814359    12.2551376    12.3703996    12.5232978    12.7236516
    12.7355426    13.3517727    13.5150359    14.1419711    14.2297187    14.8114096    14.8847387    15.4489093
    15.6198470    15.6502580    15.6817284    16.2030602    16.5552447    17.3127309    17.3209028    17.4246922
    18.0053810    18.6576853    18.7955448    19.2005811    19.2734757    19.5404384    19.5695499    20.2076719
            0.444444  0.000000  0.000000
    -2.1250109    -2.0436300    -1.9102896    -1.6986198    -1.4391242    -1.1227724    -0.7642776    -0.3381757
     0.1319168     0.6616593     1.2352739     1.8353682     2.5060828     3.2141648     3.9775106     4.5643712
     5.2087623     5.5011433     5.5651246     5.6050443     5.6783530     5.7836046     5.9223540     6.0808173
     6.2364422     6.3184935     6.5041655     6.5747380     6.8416910     6.8799448     7.1943545     7.2985844
     7.4229127     7.6152976     7.6382431     7.7759748     8.0823989     8.2587750     8.5585882     8.9714519
     9.0461595     9.4306822     9.6929914     9.8263937     9.8376117    10.3223944    10.4143556    10.7106679
    11.0069776    11.0814342    11.5596953    11.7941171    11.8739386    12.3235261    12.3384355    12.4114480
    12.8418243    13.2575224    13.2894794    13.9895412    14.2137474    14.6251740    14.6942775    15.1113525
    15.2856569    15.8116666    15.9124292    15.9386454    16.1785244    16.9545947    17.6261720    17.6388301
    17.7298392    18.2974757    18.4289669    19.1354452    19.1689922    19.5852841    19.6594009    20.0230357
            0.466667  0.000000  0.000000
    -1.7576136    -1.6765991    -1.5437308    -1.3328317    -1.0743318    -0.7592573    -0.4022681     0.0219892
     0.4896800     1.0164007     1.5860801     2.1805320     2.8418678     3.5325267     4.2459685     4.7880588
     5.1500313     5.1958668     5.1961141     5.2298541     5.2961507     5.4057672     5.5588158     5.7315817
     5.9395959     5.9853761     6.2273449     6.2302474     6.5117743     6.6064491     6.8919860     6.9519016
     7.2013459     7.2618234     7.3438439     7.6454181     7.7703324     8.2038510     8.3357883     8.6725967
     9.0372491     9.1751513     9.3148397     9.4411735     9.9438379    10.0183375    10.0678194    10.6396616
    10.6871109    10.9547898    11.4800716    11.4936948    11.7028381    11.9494132    12.0875396    12.5066604
    12.7753561    13.1087542    13.2753803    13.8027089    14.0512274    14.6916950    14.7255673    14.8755235
    14.9518144    15.4455544    15.8131658    16.2384513    16.2567024    16.5887941    17.2594515    17.9059366
    17.9371894    18.0897399    18.0949379    18.7901161    18.8490325    19.6328378    19.7268129    19.9843920
            0.488889  0.000000  0.000000
    -1.3736787    -1.2930144    -1.1607457    -0.9507947    -0.6934057    -0.3797036    -0.0244044     0.3978033
     0.8627352     1.3858322     1.9503914     2.5369673     3.1837518     3.8435225     4.4613783     4.8180485
     4.8224127     4.8429214     4.8771903     4.8875270     4.9389361     5.0416416     5.1996836     5.3856177
     5.6067130     5.8298834     5.8713680     6.0727527     6.2148479     6.3056649     6.5913532     6.6126030
     6.8846990     7.0186374     7.1503331     7.4160709     7.7789162     7.8425309     8.3015369     8.5772372
     8.6550335     8.9356904     9.0568323     9.4454883     9.5864704     9.6353922    10.2163052    10.3063411
    10.4210259    11.0018039    11.1240565    11.3794143    11.4991084    11.5700103    12.1976387    12.3901703
    12.4701037    13.0367368    13.3466434    13.6551932    13.9487026    14.4764153    14.5865060    14.9856234
    15.1100922    15.1417201    15.4668892    16.2319967    16.5828477    16.6045316    16.9043646    17.5591354
    17.6821175    18.3287987    18.4256528    18.4373567    18.5177182    19.3274992    19.4071496    20.0415365
            0.511111  0.000000  0.000000
    -0.9736120    -0.8932806    -0.7616015    -0.5525771    -0.2963793     0.0158138     0.3691629     0.7888365
     1.2503895     1.7687763     2.3261854     2.9008018     3.5220465     4.1181344     4.4558385     4.4614844
     4.5114216     4.5148625     4.5853952     4.6104047     4.6278724     4.7177463     4.8508761     5.0369612
     5.2630821     5.5045396     5.7654098     5.8809067     6.0521411     6.1583792     6.2434771     6.3775678
     6.5210813     6.7009254     7.0754751     7.2911656     7.4911046     7.9410306     8.0437255     8.2830683
     8.5645238     8.6866440     8.8954526     9.1934215     9.2667500     9.8003292     9.8859584     9.9396655
    10.6986016    10.7091872    10.7670598    11.1927930    11.1976950    11.6247329    12.1341172    12.1503594
    12.3776113    12.8632991    13.2461139    13.6763548    13.9037801    14.3664062    14.4557745    14.7710713
    15.1377495    15.3268024    15.4934297    15.8937628    16.5308136    16.9707322    16.9784827    17.2093919
    17.3323461    18.0884739    18.1638775    18.6749735    18.7773217    19.0264241    19.0886587    19.7048737
            0.533333  0.000000  0.000000
    -0.5575313    -0.4775786    -0.3466332    -0.1386176     0.1162198     0.4267321     0.7777764     1.1943494
     1.6515651     2.1634380     2.7098486     3.2630210     3.8254055     4.1050067     4.1052588     4.1704716
     4.1868133     4.2260458     4.2798363     4.3649433     4.4226506     4.4427795     4.5782843     4.7054096
     4.9390371     5.1793657     5.4438949     5.6649144     5.9055584     5.9818736     6.1719008     6.2000032
     6.4352425     6.4680309     6.7679029     7.1474050     7.5700218     7.5950741     7.9270214     8.2121892
     8.3258700     8.3794077     8.8454721     8.9120670     9.2395393     9.5475412     9.5870695    10.1224057
    10.4144147    10.4219193    10.7519925    10.8443098    11.1487749    11.7050746    11.8038587    12.0710985
    12.4031247    12.5913604    13.1464489    13.6451537    13.7801576    14.2783211    14.5833321    14.7167710
    14.8667903    15.5464772    15.7185992    15.8725776    16.1998522    16.8720890    16.9895871    17.3530759
    17.3644015    17.7554281    17.8350491    18.6281534    18.7097362    19.0601993    19.2118312    19.3725208
            0.555556  0.000000  0.000000
    -0.1257618    -0.0462463     0.0840285     0.2908544     0.5441848     0.8526134     1.2007791     1.6133067
     2.0642285     2.5657300     3.0901270     3.5740926     3.7737486     3.7784267     3.8087125     3.8691038
     3.9111575     3.9352036     4.0913229     4.1055335     4.1844835     4.2724189     4.3683508     4.4622948
     4.6436023     4.8922665     5.1501891     5.4069924     5.6097749     5.8245934     5.9747188     6.0567069
     6.4081529     6.5812321     6.8224019     6.8417791     7.2672574     7.5851611     7.8731003     7.9140816
     7.9905405     8.5039345     8.5740672     8.7499864     9.1960784     9.2502688     9.6314732    10.0255379
    10.0917615    10.4650954    10.5022693    10.5653251    11.4535569    11.4623141    11.4883572    12.2560444
    12.2603607    12.3182761    13.0131983    13.4902877    13.7966969    14.0860675    14.6103267    14.7676867
    15.1275501    15.2607073    15.8807723    16.0974096    16.2804143    16.5542819    16.6623126    17.4109967
    17.4940014    17.7730998    17.7939438    18.3141878    18.4041934    18.9660330    19.0003961    19.5072425
            0.577778  0.000000  0.000000
     0.3214104     0.4004477     0.5297527     0.7352134     0.9867908     1.2926838     1.6371494     2.0437716
     2.4837489     2.9587567     3.3340455     3.4351917     3.4905737     3.5001382     3.5721069     3.6163742
     3.6236109     3.7759036     3.8044395     3.9369856     4.0364256     4.0709169     4.2580386     4.2664107
     4.3947862     4.6318449     4.9023064     5.1587840     5.3671355     5.5281613     5.9222118     6.0732201
     6.2315640     6.5155215     6.9312272     6.9528472     7.2047051     7.2610270     7.5536391     7.6679738
     8.1866572     8.2465695     8.3008893     8.8825131     8.9280967     9.1402696     9.7324691     9.7750001
     9.9816716    10.1817159    10.2011142    10.9061600    11.1727684    11.2090551    11.7395246    11.9962263
    12.0922780    12.4378386    12.7894904    13.3479664    13.8602085    13.8929851    14.5650174    14.9873868
    15.1251185    15.4815222    15.6466230    16.2200865    16.3463204    16.5466995    16.7078468    17.1058629
    17.1920766    17.9888850    18.0958575    18.1971656    18.2168704    18.6586645    18.6706621    19.4906111
