         0.250000000000000E+03        -0.158348365959781E+02
         0.253768781250000E+03        -0.158364105528828E+02
         0.257575250000000E+03        -0.158375581959425E+02
         0.261419593750000E+03        -0.158383122582031E+02
         0.265302000000000E+03        -0.158387653532697E+02
         0.269222656250000E+03        -0.158387680296723E+02
         0.273181750000000E+03        -0.158383593061334E+02
         0.277179468750000E+03        -0.158376731441001E+02
         0.281216000000000E+03        -0.158366691941945E+02
